Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Minamino,21,6,SHU,LIV,1.0,MID,6.1,0.2,0.8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.2,1.6,30.0,3.8,0.8,0.0,0.1,0.7,1.0,161.0,630.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.13,0.17,0.04,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.4,2.41,1.4,0.63,1.76,0.41,0.06,7.0,8.0,2.17,19,0.5,1.5,0.166666667,1.09,0.708333333,1.385,1.258333333,-0.548333333,2.416666667,1.9483333330000001,5.833333333,5.666666667,1.103333333
Jones,21,6,SHU,LIV,1.0,MID,4.4,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,14.6,2.0,2.5,0.2,0.0,0.0,0.5,1.0,3037.0,2428.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.47,0.42,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.4,2.41,1.4,0.63,1.76,0.41,0.06,7.0,8.0,2.17,19,0.5,1.5,0.166666667,1.09,0.708333333,1.385,1.258333333,-0.548333333,2.416666667,1.9483333330000001,5.833333333,5.666666667,1.103333333
Thiago,21,6,SHU,LIV,1.0,MID,6.0,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,44.6,12.0,7.7,0.5,0.0,0.1,0.5,1.5,4259.0,14235.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.13,0.19,0.19,0.67,0.6,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.4,2.41,1.4,0.63,1.76,0.41,0.06,7.0,8.0,2.17,19,0.5,1.5,0.166666667,1.09,0.708333333,1.385,1.258333333,-0.548333333,2.416666667,1.9483333330000001,5.833333333,5.666666667,1.103333333
Gabriel,21,6,LEI,ARS,1.0,DEF,5.1,11.8,1.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,133.8,6.0,81.0,22.1,1.5,0.0,0.3,4.5,4.6,12558.0,36129.0,1.0,-1.0,5.0,0.0,0.17,0.17,0.0,0.27,0.27,0.15,0.15,0.0,0.15,0.15,0.27,0.27,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Willian,21,6,LEI,ARS,1.0,MID,7.8,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,110.4,42.0,21.0,1.5,0.0,0.2,2.8,4.4,691.0,109142.0,-2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.26,0.45,0.45,0.54,0.26,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
David Luiz,21,6,LEI,ARS,1.0,DEF,5.5,1.1,1.5,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,66.6,9.8,21.0,9.7,1.5,0.0,0.3,1.3,1.4,3256.0,5815.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.19,0.19,0.02,0.02,0.0,0.02,0.02,0.21,0.21,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Leno,21,6,LEI,ARS,1.0,GKP,5.0,9.3,2.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,122.6,0.0,0.0,12.3,2.5,0.0,0.5,3.8,3.2,7413.0,25625.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Bellerín,21,6,LEI,ARS,1.0,DEF,5.0,5.9,3.5,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,95.2,66.9,33.0,19.6,3.5,0.0,0.7,4.2,3.5,19573.0,16475.0,0.0,0.0,6.0,0.0,0.06,0.06,0.0,0.33,0.26,0.01,0.01,0.09,0.11,0.11,0.35,0.32,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Aubameyang,21,6,LEI,ARS,1.0,MID,11.7,15.2,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,93.4,103.1,117.0,31.4,2.0,0.0,0.2,1.7,3.3,6352.0,129266.0,-3.0,3.0,6.0,0.0,0.13,0.13,0.06,0.22,0.03,0.09,0.09,0.18,0.27,0.27,0.4,0.14,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Tierney,21,6,LEI,ARS,1.0,DEF,5.4,5.4,1.8,2.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,75.0,57.8,19.0,15.2,1.8,0.0,0.3,2.4,2.6,4400.0,13024.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.18,0.27,0.18,0.01,0.01,0.05,0.05,0.05,0.31,0.28,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Xhaka,21,6,LEI,ARS,1.0,MID,5.4,0.6,1.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,51.8,33.8,29.0,11.4,1.2,0.0,0.2,1.9,1.7,568.0,2496.0,-1.0,1.0,6.0,0.0,0.06,0.06,0.0,0.33,0.32,0.06,0.06,0.02,0.08,0.08,0.64,0.63,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Ceballos,21,6,LEI,ARS,1.0,MID,5.0,1.6,1.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,111.4,140.1,24.0,27.6,1.8,0.0,0.4,3.2,2.7,1611.0,14226.0,0.0,0.0,6.0,0.0,0.0,0.0,0.17,0.29,0.26,0.03,0.03,0.28,0.31,0.31,0.52,0.47,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Lacazette,21,6,LEI,ARS,1.0,FWD,8.4,3.8,2.2,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,114.4,51.2,180.0,34.6,2.2,0.0,0.3,2.7,4.6,3240.0,29980.0,-1.0,1.0,5.0,0.0,0.14,0.14,0.08,0.16,0.0,0.63,0.63,0.06,0.69,0.69,0.73,0.07,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Saka,21,6,LEI,ARS,1.0,MID,5.3,2.9,3.2,3.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.6,58.1,173.0,30.8,3.2,0.0,0.6,2.8,3.8,6411.0,16230.0,-2.0,2.0,4.0,0.0,0.19,0.19,0.08,0.29,0.19,0.33,0.33,0.06,0.39,0.39,0.65,0.31,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Holding,21,6,LEI,ARS,1.0,DEF,4.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,1.6,0.0,6.8,0.2,0.0,0.0,2.0,3.0,50.0,26161.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Elneny,21,6,LEI,ARS,1.0,MID,4.4,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,19.7,22.0,8.4,1.0,0.0,0.2,1.6,2.3,10598.0,7873.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.05,0.05,0.56,0.5,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Maitland-Niles,21,6,LEI,ARS,1.0,DEF,4.9,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.3,7.0,3.2,0.5,0.0,0.1,1.6,2.7,849.0,7307.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.31,0.29,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Nketiah,21,6,LEI,ARS,1.0,FWD,5.7,0.7,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.6,4.2,42.0,8.5,1.0,0.0,0.2,2.3,2.2,977.0,5201.0,-3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,0.56,0.6,0.04,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Partey,21,6,LEI,ARS,1.0,MID,5.0,0.8,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.6,14.1,0.0,2.5,1.0,0.0,0.2,0.4,1.0,12569.0,3990.0,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.23,0.2,0.0,0.0,0.03,0.03,0.03,0.21,0.19,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Kolasinac,21,6,LEI,ARS,1.0,DEF,4.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4,4.0,1.3,0.0,0.0,0.0,0.4,2.0,153.0,760.0,-2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Mustafi,21,6,LEI,ARS,1.0,DEF,5.0,0.0,0.2,,,,,,,,,,,,,,,7.6,1.0,0.0,0.9,0.2,,0.0,0.2,1.0,,,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.15,0.15,11.0,,,,,,,,,,,,,,,,,,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Pépé,21,6,LEI,ARS,1.0,MID,7.7,0.9,2.5,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.8,21.4,61.0,12.1,2.5,0.0,0.3,1.6,2.0,2392.0,3883.0,-3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.03,0.19,0.19,0.27,0.17,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,0.73,0.74,0.74,0.01,-2.4,1.06,5.0,2.0,1.27,4,2.166666667,1.333333333,2.0,1.445,0.811666667,1.161666667,1.161666667,-0.35,2.115,2.2633333330000003,4.666666667,5.333333333,1.51
Allan,21,6,SOU,EVE,0.0,MID,5.4,1.1,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,73.4,22.9,8.0,10.4,1.0,0.0,0.2,1.9,2.0,1874.0,3529.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.15,0.15,0.01,0.01,0.0,0.01,0.01,0.43,0.42,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Richarlison,21,6,SOU,EVE,0.0,FWD,7.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6,52.2,193.0,35.1,0.0,0.0,0.0,2.8,4.4,460.0,65028.0,-2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.45,0.25,0.88,0.7,0.82,0.21,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
André Gomes,21,6,SOU,EVE,0.0,MID,5.5,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,34.8,22.0,8.3,0.3,0.0,0.1,1.5,2.0,846.0,1411.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.05,0.05,0.29,0.24,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Bernard,21,6,SOU,EVE,0.0,MID,5.8,0.1,0.0,,,,,,,,,,,,,,,14.0,27.0,4.0,4.5,0.0,,0.0,0.0,0.0,,,-2.0,2.0,1.0,,,,,,,0.0,0.0,0.31,0.31,0.31,0.28,0.0,1.0,,,,,,,,,,,,,,,,,,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Pickford,21,6,SOU,EVE,0.0,GKP,5.0,8.3,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,136.0,10.0,0.0,14.7,2.0,0.0,0.4,3.4,2.8,7742.0,24908.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.14,0.13,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Keane,21,6,SOU,EVE,0.0,DEF,5.1,6.1,3.3,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,179.2,22.5,76.0,27.8,3.3,0.0,0.6,4.9,4.2,33170.0,10764.0,1.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.19,0.19,0.19,0.19,0.02,0.21,0.21,0.39,0.37,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Mina,21,6,SOU,EVE,0.0,DEF,5.5,2.3,3.3,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,153.6,3.5,59.0,21.6,3.3,0.0,0.6,3.5,3.2,11279.0,6092.0,0.0,0.0,6.0,0.0,0.02,0.02,0.0,0.19,0.19,0.1,0.1,0.0,0.1,0.1,0.3,0.3,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Digne,21,6,SOU,EVE,0.0,DEF,6.2,15.2,2.0,-2.0,71.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,146.4,166.0,30.0,34.3,2.0,0.0,0.3,4.0,4.2,55843.0,262595.0,2.0,-2.0,6.0,0.0,0.0,0.0,0.0,0.14,0.13,0.01,0.01,0.18,0.2,0.2,0.32,0.22,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Calvert-Lewin,21,6,SOU,EVE,0.0,FWD,7.7,56.6,4.3,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,259.2,30.3,327.0,61.6,4.3,0.0,0.6,5.7,7.3,133426.0,54432.0,7.0,-7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.02,0.89,0.89,0.81,0.2,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Rodríguez,21,6,SOU,EVE,0.0,MID,8.0,38.4,8.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,224.8,245.0,145.0,61.6,8.0,0.0,1.0,5.1,6.8,75488.0,196553.0,5.0,-5.0,6.0,0.0,0.2,0.2,0.07,0.2,0.02,0.32,0.32,0.48,0.8,0.8,0.82,0.4,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Doucouré,21,6,SOU,EVE,0.0,MID,5.4,1.3,2.7,1.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,84.4,100.5,57.0,24.1,2.7,0.0,0.5,2.6,2.3,2173.0,7511.0,-1.0,1.0,6.0,0.0,0.01,0.01,0.0,0.07,0.07,0.03,0.03,0.2,0.23,0.23,0.58,0.5,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Coleman,21,6,SOU,EVE,0.0,DEF,5.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,30.3,24.0,14.8,0.7,0.0,0.1,3.0,3.0,79.0,30825.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.14,0.15,0.15,0.56,0.55,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Sigurdsson,21,6,SOU,EVE,0.0,MID,6.9,1.0,2.3,1.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.2,51.9,25.0,12.4,2.3,0.0,0.3,1.4,1.7,1050.0,2478.0,-1.0,1.0,6.0,0.0,0.02,0.02,0.0,0.01,0.0,0.03,0.03,0.19,0.22,0.22,0.3,0.25,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Godfrey,21,6,SOU,EVE,0.0,DEF,5.0,0.1,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.4,11.9,0.0,4.4,1.0,0.0,0.2,0.4,1.0,1122.0,320.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.02,0.02,0.02,0.06,0.06,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Iwobi,21,6,SOU,EVE,0.0,MID,5.9,0.2,2.3,1.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.6,22.7,32.0,8.8,2.3,0.0,0.4,1.5,1.8,779.0,761.0,-1.0,1.0,5.0,0.0,0.05,0.05,0.0,0.07,0.02,0.03,0.03,0.32,0.35,0.35,0.73,0.38,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
Davies,21,6,SOU,EVE,0.0,MID,5.4,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2.8,0.0,2.5,0.7,0.0,0.1,0.7,1.3,122.0,377.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6.0,6.0,0.82,7,1.6666666669999999,1.5,1.6666666669999999,1.226666667,1.1,1.076666667,1.076666667,0.023333332999999998,1.5933333330000001,1.9983333330000002,6.833333333,5.166666667,1.503333333
